fen,engine_name,score
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,maia_1400,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,maia_1500,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,maia_1600,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,maia_1700,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,maia_1800,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,maia_1900,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,stockfish_elo_1950,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,stockfish_elo_2007,0.0
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,stockfish_elo_2050,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,dragon,0.5
r1bqr1k1/ppp2ppp/2np4/3N4/Pb2P3/5N2/1P1BQPPP/R3K2R b KQ - 0 11,stockfish_full_test,0.5
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,player,0.5
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1100,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1200,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1300,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1400,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1500,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1600,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1700,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1800,0.5
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,maia_1900,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,stockfish_elo_1950,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,stockfish_elo_2007,0.5
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,stockfish_elo_2050,1.0
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,dragon,0.25
r1bqr1k1/ppp2ppp/3pn3/3N4/P3P3/3Q4/1P1N1PPP/R4RK1 b - - 4 14,stockfish_full_test,0.5
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,player,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1100,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1200,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1300,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1400,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1500,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1600,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1700,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1800,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,maia_1900,1.0
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,stockfish_elo_1950,0.5
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,stockfish_elo_2007,0.5
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,stockfish_elo_2050,0.5
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,dragon,0.5
r1b1r1k1/ppp2ppp/3p4/2n5/P3PN2/8/1P1N1PPP/R4RK1 b - - 0 17,stockfish_full_test,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,player,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1100,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1200,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1300,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1400,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1500,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1600,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1700,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1800,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,maia_1900,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,stockfish_elo_1950,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,stockfish_elo_2007,0.5
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,stockfish_elo_2050,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,dragon,1.0
r1b1r1k1/ppp2ppp/3p4/2nN2q1/P3PQ2/8/1P1N1PPP/R4RK1 b - - 8 16,stockfish_full_test,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,player,0.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1100,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1200,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1300,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1400,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1500,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1600,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1700,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1800,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,maia_1900,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,stockfish_elo_1950,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,stockfish_elo_2007,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,stockfish_elo_2050,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,dragon,1.0
r1b1k1nr/1pp1q1pp/8/p4pN1/1n1QNP2/8/PPP3PP/R3KB1R b KQkq - 0 12,stockfish_full_test,1.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,player,1.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1100,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1200,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1300,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1400,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1500,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1600,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1700,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1800,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,maia_1900,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,stockfish_elo_1950,1.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,stockfish_elo_2007,0.5
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,stockfish_elo_2050,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,dragon,0.0
r4k2/1pp4r/7p/p4bq1/1nQ1p3/1B3n2/PPP4P/1K1R1R2 b - - 1 23,stockfish_full_test,1.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,player,1.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1100,0.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1200,0.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1300,1.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1400,0.5
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1500,0.5
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1600,0.5
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1700,0.5
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1800,1.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,maia_1900,0.5
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,stockfish_elo_1950,0.5
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,stockfish_elo_2007,1.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,stockfish_elo_2050,1.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,dragon,1.0
r4k2/1pp1q2r/7p/p3nbP1/1n1Qp3/1B6/PPP4P/2KR1R2 b - - 1 21,stockfish_full_test,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,player,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1100,0.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1200,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1300,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1400,0.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1500,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1600,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1700,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1800,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,maia_1900,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,stockfish_elo_1950,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,stockfish_elo_2007,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,stockfish_elo_2050,1.0
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,dragon,0.5
r4k2/1pp1q2r/7p/p4bP1/1nQ1p3/1B3n2/PPP4P/2KR1R2 b - - 3 22,stockfish_full_test,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,player,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1100,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1200,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1300,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1400,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1500,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1600,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1700,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1800,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,maia_1900,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,stockfish_elo_1950,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,stockfish_elo_2007,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,stockfish_elo_2050,0.5
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,dragon,1.0
r4k2/1pp1q2r/7p/p3NbP1/1n1Qp1n1/1B6/PPP4P/2KR3R b - - 0 20,stockfish_full_test,1.0
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,player,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1100,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1200,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1300,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1400,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1500,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1600,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1700,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1800,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,maia_1900,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,stockfish_elo_1950,1.0
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,stockfish_elo_2007,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,stockfish_elo_2050,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,dragon,0.25
8/7p/4pp1k/4r3/3K2p1/8/8/8 w - - 0 48,stockfish_full_test,0.25
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,player,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1100,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1200,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1300,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1400,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1500,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1600,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1700,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1800,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,maia_1900,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,stockfish_elo_1950,0.0
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,stockfish_elo_2007,0.0
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,stockfish_elo_2050,0.5
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,dragon,0.25
8/7p/4pp1k/4r1p1/8/3K4/8/8 w - - 2 47,stockfish_full_test,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,player,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1100,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1200,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1300,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1400,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1500,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1600,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1700,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1800,0.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,maia_1900,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,stockfish_elo_1950,0.25
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,stockfish_elo_2007,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,stockfish_elo_2050,0.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,dragon,1.0
2Q5/5pkp/4p1p1/1r6/p4P2/8/qP3KPP/8 w - - 2 33,stockfish_full_test,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,player,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1100,0.5
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1200,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1300,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1400,0.5
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1500,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1600,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1700,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1800,0.5
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,maia_1900,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,stockfish_elo_1950,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,stockfish_elo_2007,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,stockfish_elo_2050,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,dragon,1.0
r4rk1/p4p1p/4pqp1/3p4/5P2/1b6/PPPQ2PP/1R3RK1 w - - 0 20,stockfish_full_test,1.0
r1bq1rk1/p3ppbp/2pp1np1/6B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 4 10,player,0.5
r1bq1rk1/p3ppbp/2pp1np1/6B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 4 10,maia_1100,0.0
r1bq1rk1/p3ppbp/2pp1np1/6B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 4 10,maia_1200,0.0
r1bq1rk1/p3ppbp/2pp1np1/6B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 4 10,maia_1300,0.0
r1bq1rk1/p3ppbp/2pp1np1/6B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 4 10,maia_1400,0.0
r1bq1rk1/p3ppbp/2pp1np1/6B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 4 10,maia_1500,0.0
