timestamp,items_completed,total_items,overall_r_squared,overall_rating,instantaneous_r_squared,instantaneous_rating
2025-07-11 11:21:31,1,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:31,2,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:31,3,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:31,4,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:31,5,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:32,6,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:32,7,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:32,8,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:32,9,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:32,10,6135,N/A,N/A,N/A,N/A
2025-07-11 11:21:32,11,6135,0.2330,1500.00,N/A,N/A
2025-07-11 11:21:32,12,6135,0.3838,1500.00,N/A,N/A
2025-07-11 11:21:32,13,6135,0.4841,1500.00,N/A,N/A
2025-07-11 11:21:33,14,6135,0.4695,1500.00,N/A,N/A
2025-07-11 11:21:33,15,6135,0.5301,1500.00,0.5301,1500.00
2025-07-11 11:21:33,16,6135,0.5301,1788.80,N/A,N/A
2025-07-11 11:21:33,17,6135,0.4922,1770.75,N/A,N/A
2025-07-11 11:21:33,18,6135,0.4628,1752.00,N/A,N/A
2025-07-11 11:21:33,19,6135,0.4419,1731.79,N/A,N/A
2025-07-11 11:21:33,20,6135,0.4294,1709.20,N/A,N/A
2025-07-11 11:21:33,21,6135,0.4257,1683.04,N/A,N/A
2025-07-11 11:21:33,22,6135,0.4317,1651.73,N/A,N/A
2025-07-11 11:21:33,23,6135,0.4490,1613.10,N/A,N/A
2025-07-11 11:21:33,24,6135,0.4803,1564.07,N/A,N/A
2025-07-11 11:21:33,25,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:33,26,6135,0.5859,1485.57,N/A,N/A
2025-07-11 11:21:33,27,6135,0.6531,1466.78,N/A,N/A
2025-07-11 11:21:33,28,6135,0.7407,1439.96,N/A,N/A
2025-07-11 11:21:33,29,6135,0.6336,1472.68,N/A,N/A
2025-07-11 11:21:33,30,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:33,31,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:33,32,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:33,33,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:33,34,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:33,35,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:34,36,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:34,37,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:34,38,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:34,39,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:34,40,6135,0.5301,1500.00,N/A,N/A
2025-07-11 11:21:34,41,6135,0.6017,1489.01,N/A,N/A
2025-07-11 11:21:34,42,6135,0.6975,1470.48,N/A,N/A
2025-07-11 11:21:34,43,6135,0.8441,1435.44,N/A,N/A
2025-07-11 11:21:34,44,6135,0.8579,1442.06,N/A,N/A
2025-07-11 11:21:34,45,6135,0.8796,1443.25,0.6147,1806.65
2025-07-11 11:21:34,46,6135,0.8796,1657.51,N/A,N/A
2025-07-11 11:21:34,47,6135,0.8796,1657.51,N/A,N/A
2025-07-11 11:21:34,48,6135,0.7946,1621.99,N/A,N/A
2025-07-11 11:21:34,49,6135,0.7330,1584.20,N/A,N/A
2025-07-11 11:21:34,50,6135,0.6934,1541.35,N/A,N/A
2025-07-11 11:21:34,51,6135,0.6755,1489.78,N/A,N/A
2025-07-11 11:21:34,52,6135,0.6812,1424.26,N/A,N/A
2025-07-11 11:21:34,53,6135,0.6812,1424.26,N/A,N/A
2025-07-11 11:21:34,54,6135,0.7328,1329.80,N/A,N/A
2025-07-11 11:21:34,55,6135,0.8272,1196.73,N/A,N/A
2025-07-11 11:21:34,56,6135,0.8220,1219.04,N/A,N/A
2025-07-11 11:21:34,57,6135,0.8220,1219.04,N/A,N/A
2025-07-11 11:21:34,58,6135,0.8220,1219.04,N/A,N/A
2025-07-11 11:21:34,59,6135,0.8283,1231.97,N/A,N/A
2025-07-11 11:21:34,60,6135,0.8379,1241.35,0.0337,1795.78
2025-07-11 11:21:34,61,6135,0.8379,1389.72,N/A,N/A
2025-07-11 11:21:35,62,6135,0.8379,1389.72,N/A,N/A
2025-07-11 11:21:35,63,6135,0.8550,1397.86,N/A,N/A
2025-07-11 11:21:35,64,6135,0.8689,1407.00,N/A,N/A
2025-07-11 11:21:35,65,6135,0.8795,1417.05,N/A,N/A
2025-07-11 11:21:35,66,6135,0.8868,1427.94,N/A,N/A
2025-07-11 11:21:35,67,6135,0.8907,1439.58,N/A,N/A
2025-07-11 11:21:35,68,6135,0.8907,1439.58,N/A,N/A
2025-07-11 11:21:35,69,6135,0.8906,1435.73,N/A,N/A
2025-07-11 11:21:35,70,6135,0.8838,1450.07,N/A,N/A
2025-07-11 11:21:35,71,6135,0.8781,1422.63,N/A,N/A
2025-07-11 11:21:35,72,6135,0.8607,1407.54,N/A,N/A
2025-07-11 11:21:35,73,6135,0.8377,1444.05,N/A,N/A
2025-07-11 11:21:35,74,6135,0.8156,1442.63,N/A,N/A
2025-07-11 11:21:35,75,6135,0.7457,1443.12,0.0001,1916.29
2025-07-11 11:21:35,76,6135,0.7457,1187.54,N/A,N/A
2025-07-11 11:21:35,77,6135,0.7258,1109.53,N/A,N/A
2025-07-11 11:21:35,78,6135,0.6563,1111.99,N/A,N/A
2025-07-11 11:21:35,79,6135,0.6030,1107.02,N/A,N/A
2025-07-11 11:21:35,80,6135,0.5645,1093.25,N/A,N/A
2025-07-11 11:21:35,81,6135,0.5396,1068.90,N/A,N/A
2025-07-11 11:21:35,82,6135,0.5281,1031.59,N/A,N/A
2025-07-11 11:21:35,83,6135,0.6256,795.50,N/A,N/A
2025-07-11 11:21:35,84,6135,0.6233,754.26,N/A,N/A
2025-07-11 11:21:35,85,6135,0.6714,623.68,N/A,N/A
2025-07-11 11:21:35,86,6135,0.6424,654.59,N/A,N/A
2025-07-11 11:21:35,87,6135,0.6476,648.74,N/A,N/A
2025-07-11 11:21:35,88,6135,0.5698,812.75,N/A,N/A
2025-07-11 11:21:35,89,6135,0.5834,838.02,N/A,N/A
2025-07-11 11:21:35,90,6135,0.6303,825.26,0.0039,2063.92
2025-07-11 11:21:35,91,6135,0.6303,1287.37,N/A,N/A
2025-07-11 11:21:35,92,6135,0.6274,1276.13,N/A,N/A
2025-07-11 11:21:35,93,6135,0.5701,1283.90,N/A,N/A
2025-07-11 11:21:35,94,6135,0.5246,1287.50,N/A,N/A
2025-07-11 11:21:35,95,6135,0.4895,1286.48,N/A,N/A
2025-07-11 11:21:35,96,6135,0.4895,1286.48,N/A,N/A
2025-07-11 11:21:35,97,6135,0.4710,1275.50,N/A,N/A
2025-07-11 11:21:35,98,6135,0.5037,1189.31,N/A,N/A
2025-07-11 11:21:35,99,6135,0.4915,1181.14,N/A,N/A
2025-07-11 11:21:36,100,6135,0.5003,1144.83,N/A,N/A
2025-07-11 11:21:36,101,6135,0.4822,1158.03,N/A,N/A
2025-07-11 11:21:36,102,6135,0.4778,1151.75,N/A,N/A
2025-07-11 11:21:36,103,6135,0.5913,949.52,N/A,N/A
2025-07-11 11:21:36,104,6135,0.6031,962.69,N/A,N/A
2025-07-11 11:21:36,105,6135,0.6393,952.64,0.1082,2014.67
2025-07-11 11:21:36,106,6135,0.6393,709.50,N/A,N/A
2025-07-11 11:21:36,107,6135,0.6390,606.18,N/A,N/A
2025-07-11 11:21:36,108,6135,0.5889,640.59,N/A,N/A
2025-07-11 11:21:36,109,6135,0.5486,666.36,N/A,N/A
2025-07-11 11:21:36,110,6135,0.5171,683.35,N/A,N/A
2025-07-11 11:21:36,111,6135,0.5130,634.97,N/A,N/A
2025-07-11 11:21:36,112,6135,0.4967,632.64,N/A,N/A
2025-07-11 11:21:36,113,6135,0.5266,507.53,N/A,N/A
2025-07-11 11:21:36,114,6135,0.5155,510.31,N/A,N/A
2025-07-11 11:21:36,115,6135,0.5229,469.26,N/A,N/A
2025-07-11 11:21:36,116,6135,0.5062,503.73,N/A,N/A
2025-07-11 11:21:36,117,6135,0.5014,508.36,N/A,N/A
2025-07-11 11:21:36,118,6135,0.5136,473.07,N/A,N/A
2025-07-11 11:21:36,119,6135,0.5256,485.71,N/A,N/A
2025-07-11 11:21:36,120,6135,0.5554,472.55,0.0025,2198.00
2025-07-11 11:21:36,121,6135,0.5554,283.01,N/A,N/A
